venue,year,identifier,heading,title,authors,page_range,length,electronic_edition,comment
icml,2024,conf/icml/icml2024,,Latent Space Symmetry Discovery.,Jianke Yang; Nima Dehmamy; Robin Walters; Rose Yu,,0,https://openreview.net/forum?id=qstt2OguvM,
icml,2024,conf/icml/icml2024,,Prompt-tuning Latent Diffusion Models for Inverse Problems.,Hyungjin Chung; Jong Chul Ye; Peyman Milanfar; Mauricio Delbracio,,0,https://openreview.net/forum?id=hrwIndai8e,
icml,2024,conf/icml/icml2024,,S3O: A Dual-Phase Approach for Reconstructing Dynamic Shape and Skeleton of Articulated Objects from Single Monocular Video.,Hao Zhang; Fang Li; Samyak Rawlekar; Narendra Ahuja,,0,https://openreview.net/forum?id=xcyKKACmSd,
icml,2024,conf/icml/icml2024,,The Linear Representation Hypothesis and the Geometry of Large Language Models.,Kiho Park; Yo Joong Choe; Victor Veitch,,0,https://openreview.net/forum?id=UGpGkLzwpP,
icml,2024,conf/icml/icml2024,,MagicPose: Realistic Human Poses and Facial Expressions Retargeting with Identity-aware Diffusion.,Di Chang; Yichun Shi; Quankai Gao; Hongyi Xu; Jessica Fu; Guoxian Song; Qing Yan; Yizhe Zhu; Xiao Yang; Mohammad Soleymani,,0,https://openreview.net/forum?id=jVXJdGQ4eD,
icml,2024,conf/icml/icml2024,,"Efficient Low-Rank Matrix Estimation, Experimental Design, and Arm-Set-Dependent Low-Rank Bandits.",Kyoungseok Jang; Chicheng Zhang; Kwang-Sung Jun,,0,https://openreview.net/forum?id=SAEUO7847g,
icml,2024,conf/icml/icml2024,,Noise-Adaptive Confidence Sets for Linear Bandits and Application to Bayesian Optimization.,Kwang-Sung Jun; Jungtaek Kim,,0,https://openreview.net/forum?id=W8hBNk1FhQ,
icml,2024,conf/icml/icml2024,,The Effect of Weight Precision on the Neuron Count in Deep ReLU Networks.,Songhua He; Periklis A. Papakonstantinou,,0,https://openreview.net/forum?id=qHt8FzPvU9,
icml,2024,conf/icml/icml2024,,Bootstrapping Fisher Market Equilibrium and First-Price Pacing Equilibrium.,Luofeng Liao; Christian Kroer,,0,https://openreview.net/forum?id=PApqOVbHYF,
icml,2024,conf/icml/icml2024,,Interpretability Illusions in the Generalization of Simplified Models.,Dan Friedman; Andrew Kyle Lampinen; Lucas Dixon; Danqi Chen; Asma Ghandeharioun,,0,https://openreview.net/forum?id=YJWlUMW6YP,
icml,2024,conf/icml/icml2024,,Predictive Dynamic Fusion.,Bing Cao; Yinan Xia; Yi Ding; Changqing Zhang; Qinghua Hu,,0,https://openreview.net/forum?id=LYpGLrC4oq,
icml,2024,conf/icml/icml2024,,Revitalizing Multivariate Time Series Forecasting: Learnable Decomposition with Inter-Series Dependencies and Intra-Series Variations Modeling.,Guoqi Yu; Jing Zou; Xiaowei Hu; Angelica I. Avilés-Rivero; Jing Qin; Shujun Wang,,0,https://openreview.net/forum?id=87CYNyCGOo,
icml,2024,conf/icml/icml2024,,CrossGET: Cross-Guided Ensemble of Tokens for Accelerating Vision-Language Transformers.,Dachuan Shi; Chaofan Tao; Anyi Rao; Zhendong Yang; Chun Yuan; Jiaqi Wang,,0,https://openreview.net/forum?id=CSIfCpXhCF,
icml,2024,conf/icml/icml2024,,AquaLoRA: Toward White-box Protection for Customized Stable Diffusion Models via Watermark LoRA.,Weitao Feng; Wenbo Zhou; Jiyan He; Jie Zhang; Tianyi Wei; Guanlin Li; Tianwei Zhang; Weiming Zhang; Nenghai Yu,,0,https://openreview.net/forum?id=8xKGZsnV2a,
icml,2024,conf/icml/icml2024,,"ΦFlow: Differentiable Simulations for PyTorch, TensorFlow and Jax.",Philipp Holl; Nils Thuerey,,0,https://openreview.net/forum?id=4oD0tRrUOX,
icml,2024,conf/icml/icml2024,,Parameter-Efficient Fine-Tuning with Discrete Fourier Transform.,Ziqi Gao; Qichao Wang; Aochuan Chen; Zijing Liu; Bingzhe Wu; Liang Chen; Jia Li,,0,https://openreview.net/forum?id=XUOHKSsurt,
icml,2024,conf/icml/icml2024,,Privacy-Preserving Data Release Leveraging Optimal Transport and Particle Gradient Descent.,Konstantin Donhauser; Javier Abad Martinez; Neha Hulkund; Fanny Yang,,0,https://openreview.net/forum?id=4zN9tvZfns,
icml,2024,conf/icml/icml2024,,Smooth Min-Max Monotonic Networks.,Christian Igel,,0,https://openreview.net/forum?id=m8t1yzfBsJ,
icml,2024,conf/icml/icml2024,,Cascade-CLIP: Cascaded Vision-Language Embeddings Alignment for Zero-Shot Semantic Segmentation.,Yunheng Li; Zhongyu Li; Quansheng Zeng; Qibin Hou; Ming-Ming Cheng,,0,https://openreview.net/forum?id=WUdq1WFUPr,
icml,2024,conf/icml/icml2024,,DataFreeShield: Defending Adversarial Attacks without Training Data.,Hyeyoon Lee; Kanghyun Choi; Dain Kwon; Sunjong Park; Mayoore Selvarasa Jaiswal; Noseong Park; Jonghyun Choi; Jinho Lee,,0,https://openreview.net/forum?id=szvKJgmubh,
icml,2024,conf/icml/icml2024,,Revisiting Character-level Adversarial Attacks for Language Models.,Elías Abad-Rocamora; Yongtao Wu; Fanghui Liu; Grigorios Chrysos; Volkan Cevher,,0,https://openreview.net/forum?id=AZWqXfM6z9,
icml,2024,conf/icml/icml2024,,Self-cognitive Denoising in the Presence of Multiple Noisy Label Sources.,Yi-Xuan Sun; Ya-Lin Zhang; Bin Han; Longfei Li; Jun Zhou,,0,https://openreview.net/forum?id=CG44RLeXt1,
icml,2024,conf/icml/icml2024,,RMIB: Representation Matching Information Bottleneck for Matching Text Representations.,Haihui Pan; Zhifang Liao; Wenrui Xie; Kun Han,,0,https://openreview.net/forum?id=hsHIxrnrMx,
icml,2024,conf/icml/icml2024,,An Embodied Generalist Agent in 3D World.,Jiangyong Huang; Silong Yong; Xiaojian Ma; Xiongkun Linghu; Puhao Li; Yan Wang; Qing Li; Song-Chun Zhu; Baoxiong Jia; Siyuan Huang,,0,https://openreview.net/forum?id=V4qV08Vk6S,
icml,2024,conf/icml/icml2024,,Is Kernel Prediction More Powerful than Gating in Convolutional Neural Networks?,Lorenz K. Müller,,0,https://openreview.net/forum?id=UE79AkNg60,
icml,2024,conf/icml/icml2024,,Multi-Factor Adaptive Vision Selection for Egocentric Video Question Answering.,Haoyu Zhang; Meng Liu; Zixin Liu; Xuemeng Song; Yaowei Wang; Liqiang Nie,,0,https://openreview.net/forum?id=u00dmbI8Db,
icml,2024,conf/icml/icml2024,,Short-Long Convolutions Help Hardware-Efficient Linear Attention to Focus on Long Sequences.,Zicheng Liu; Siyuan Li; Li Wang; Zedong Wang; Yunfan Liu; Stan Z. Li,,0,https://openreview.net/forum?id=TRrXkVdhwi,
icml,2024,conf/icml/icml2024,,Classification Under Strategic Self-Selection.,Guy Horowitz; Yonatan Sommer; Moran Koren; Nir Rosenfeld,,0,https://openreview.net/forum?id=q3Bz1TVTq4,
icml,2024,conf/icml/icml2024,,PAPM: A Physics-aware Proxy Model for Process Systems.,Pengwei Liu; Zhongkai Hao; Xingyu Ren; Hangjie Yuan; Jiayang Ren; Dong Ni,,0,https://openreview.net/forum?id=RtCmp5F9lN,
icml,2024,conf/icml/icml2024,,Mitigating Label Noise on Graphs via Topological Sample Selection.,Yuhao Wu; Jiangchao Yao; Xiaobo Xia; Jun Yu; Ruxin Wang; Bo Han; Tongliang Liu,,0,https://openreview.net/forum?id=BRIcZiK5Fr,
icml,2024,conf/icml/icml2024,,Unraveling the Impact of Heterophilic Structures on Graph Positive-Unlabeled Learning.,Yuhao Wu; Jiangchao Yao; Bo Han; Lina Yao; Tongliang Liu,,0,https://openreview.net/forum?id=NCT3w7VKjo,
icml,2024,conf/icml/icml2024,,OTMatch: Improving Semi-Supervised Learning with Optimal Transport.,Zhiquan Tan; Kaipeng Zheng; Weiran Huang,,0,https://openreview.net/forum?id=ShkKSDrfG6,
icml,2024,conf/icml/icml2024,,Geometry-Calibrated DRO: Combating Over-Pessimism with Free Energy Implications.,Jiashuo Liu; Jiayun Wu; Tianyu Wang; Hao Zou; Bo Li; Peng Cui,,0,https://openreview.net/forum?id=NgaYcefBnZ,
icml,2024,conf/icml/icml2024,,Information Flow in Self-Supervised Learning.,Zhiquan Tan; Jingqin Yang; Weiran Huang; Yang Yuan; Yifan Zhang,,0,https://openreview.net/forum?id=vxDjeeBnTu,
icml,2024,conf/icml/icml2024,,Memory Efficient Neural Processes via Constant Memory Attention Block.,Leo Feng; Frederick Tung; Hossein Hajimirsadeghi; Yoshua Bengio; Mohamed Osama Ahmed,,0,https://openreview.net/forum?id=xtwCf7iAs2,
icml,2024,conf/icml/icml2024,,Matrix Information Theory for Self-Supervised Learning.,Yifan Zhang; Zhiquan Tan; Jingqin Yang; Weiran Huang; Yang Yuan,,0,https://openreview.net/forum?id=wleAlsklEh,
icml,2024,conf/icml/icml2024,,Provable Contrastive Continual Learning.,Yichen Wen; Zhiquan Tan; Kaipeng Zheng; Chuanlong Xie; Weiran Huang,,0,https://openreview.net/forum?id=V3ya8RlbrW,
icml,2024,conf/icml/icml2024,,Quantum Implicit Neural Representations.,Jiaming Zhao; Wenbo Qiao; Peng Zhang; Hui Gao,,0,https://openreview.net/forum?id=50vc4HBuKU,
icml,2024,conf/icml/icml2024,,Deep Neural Room Acoustics Primitive.,Yuhang He; Anoop Cherian; Gordon Wichern; Andrew Markham,,0,https://openreview.net/forum?id=c2CKmP9l5X,
icml,2024,conf/icml/icml2024,,Demystifying SGD with Doubly Stochastic Gradients.,Kyurae Kim; Joohwan Ko; Yian Ma; Jacob R. Gardner,,0,https://openreview.net/forum?id=z373OXJXWU,
icml,2024,conf/icml/icml2024,,Provably Scalable Black-Box Variational Inference with Structured Variational Families.,Joohwan Ko; Kyurae Kim; Woochang Kim; Jacob R. Gardner,,0,https://openreview.net/forum?id=0miAQ1qHiw,
icml,2024,conf/icml/icml2024,,Unveiling the Dynamics of Information Interplay in Supervised Learning.,Kun Song; Zhiquan Tan; Bochao Zou; Huimin Ma; Weiran Huang,,0,https://openreview.net/forum?id=5hfvLBgnNE,
icml,2024,conf/icml/icml2024,,Q-value Regularized Transformer for Offline Reinforcement Learning.,Shengchao Hu; Ziqing Fan; Chaoqin Huang; Li Shen; Ya Zhang; Yanfeng Wang; Dacheng Tao,,0,https://openreview.net/forum?id=ojtddicekd,
icml,2024,conf/icml/icml2024,,Balancing Feature Similarity and Label Variability for Optimal Size-Aware One-shot Subset Selection.,Abhinab Acharya; Dayou Yu; Qi Yu; Xumin Liu,,0,https://openreview.net/forum?id=MurkwIl0h3,
icml,2024,conf/icml/icml2024,,Meta Evidential Transformer for Few-Shot Open-Set Recognition.,Hitesh Sapkota; Krishna Prasad Neupane; Qi Yu,,0,https://openreview.net/forum?id=CquFGSIU6w,
icml,2024,conf/icml/icml2024,,Multiply-Robust Causal Change Attribution.,Victor Quintas-Martinez; Mohammad Taha Bahadori; Eduardo Santiago; Jeff Mu; David Heckerman,,0,https://openreview.net/forum?id=n2eppIzHlL,
icml,2024,conf/icml/icml2024,,Using Uncertainty Quantification to Characterize and Improve Out-of-Domain Learning for PDEs.,S. Chandra Mouli; Danielle C. Maddix; Shima Alizadeh; Gaurav Gupta; Andrew Stuart; Michael W. Mahoney; Bernie Wang,,0,https://openreview.net/forum?id=Y50K6DSrWo,
icml,2024,conf/icml/icml2024,,Feature Contamination: Neural Networks Learn Uncorrelated Features and Fail to Generalize.,Tianren Zhang; Chujie Zhao; Guanyu Chen; Yizhou Jiang; Feng Chen,,0,https://openreview.net/forum?id=Ljhrv1Wmbr,
icml,2024,conf/icml/icml2024,,PICLe: Eliciting Diverse Behaviors from Large Language Models with Persona In-Context Learning.,Hyeong Kyu Choi; Yixuan Li,,0,https://openreview.net/forum?id=w1HdBXSJXn,
icml,2024,conf/icml/icml2024,,Multi-Region Markovian Gaussian Process: An Efficient Method to Discover Directional Communications Across Multiple Brain Regions.,Weihan Li; Chengrui Li; Yule Wang; Anqi Wu,,0,https://openreview.net/forum?id=us6zMORsMe,
icml,2024,conf/icml/icml2024,,Multicalibration for Confidence Scoring in LLMs.,Gianluca Detommaso; Martin Bertran Lopez; Riccardo Fogliato; Aaron Roth,,0,https://openreview.net/forum?id=6Wauue8pWd,
icml,2024,conf/icml/icml2024,,Highway Value Iteration Networks.,Yuhui Wang; Weida Li; Francesco Faccio; Qingyuan Wu; Jürgen Schmidhuber,,0,https://openreview.net/forum?id=rORsGuE2hV,
icml,2024,conf/icml/icml2024,,Non-clairvoyant Scheduling with Partial Predictions.,Ziyad Benomar; Vianney Perchet,,0,https://openreview.net/forum?id=jJLcXGB2uA,
icml,2024,conf/icml/icml2024,,CogDPM: Diffusion Probabilistic Models via Cognitive Predictive Coding.,Kaiyuan Chen; Xingzhuo Guo; Yu Zhang; Jianmin Wang; Mingsheng Long,,0,https://openreview.net/forum?id=iLSgF7jMtI,
icml,2024,conf/icml/icml2024,,Task Groupings Regularization: Data-Free Meta-Learning with Heterogeneous Pre-trained Models.,Yongxian Wei; Zixuan Hu; Li Shen; Zhenyi Wang; Yu Li; Chun Yuan; Dacheng Tao,,0,https://openreview.net/forum?id=UcOze9EXEc,
icml,2024,conf/icml/icml2024,,Factored-Reward Bandits with Intermediate Observations.,Marco Mussi; Simone Drago; Marcello Restelli; Alberto Maria Metelli,,0,https://openreview.net/forum?id=C7Z8EhZ6bl,
icml,2024,conf/icml/icml2024,,UP2ME: Univariate Pre-training to Multivariate Fine-tuning as a General-purpose Framework for Multivariate Time Series Analysis.,Yunhao Zhang; Minghao Liu; Shengyang Zhou; Junchi Yan,,0,https://openreview.net/forum?id=aR3uxWlZhX,
icml,2024,conf/icml/icml2024,,Imitation Learning in Discounted Linear MDPs without exploration assumptions.,Luca Viano; Stratis Skoulakis; Volkan Cevher,,0,https://openreview.net/forum?id=DChQpB4AJy,
icml,2024,conf/icml/icml2024,,Language Agents with Reinforcement Learning for Strategic Play in the Werewolf Game.,Zelai Xu; Chao Yu; Fei Fang; Yu Wang; Yi Wu,,0,https://openreview.net/forum?id=usUPvQH3XK,
icml,2024,conf/icml/icml2024,,IIANet: An Intra- and Inter-Modality Attention Network for Audio-Visual Speech Separation.,Kai Li; Runxuan Yang; Fuchun Sun; Xiaolin Hu,,0,https://openreview.net/forum?id=FM61SQzF3N,
icml,2024,conf/icml/icml2024,,Revisiting Context Aggregation for Image Matting.,Qinglin Liu; Xiaoqian Lv; Quanling Meng; Zonglin Li; Xiangyuan Lan; Shuo Yang; Shengping Zhang; Liqiang Nie,,0,https://openreview.net/forum?id=sjJZHPV9Id,
icml,2024,conf/icml/icml2024,,Two Heads Are Better Than One: Boosting Graph Sparse Training via Semantic and Topological Awareness.,Guibin Zhang; Yanwei Yue; Kun Wang; Junfeng Fang; Yongduo Sui; Kai Wang; Yuxuan Liang; Dawei Cheng; Shirui Pan; Tianlong Chen,,0,https://openreview.net/forum?id=WDgV1BJEW0,
icml,2024,conf/icml/icml2024,,Efficient Exploration in Average-Reward Constrained Reinforcement Learning: Achieving Near-Optimal Regret With Posterior Sampling.,Danil Provodin; Maurits Clemens Kaptein; Mykola Pechenizkiy,,0,https://openreview.net/forum?id=njpTpkvUbO,
icml,2024,conf/icml/icml2024,,Revisiting Zeroth-Order Optimization for Memory-Efficient LLM Fine-Tuning: A Benchmark.,Yihua Zhang; Pingzhi Li; Junyuan Hong; Jiaxiang Li; Yimeng Zhang; Wenqing Zheng; Pin-Yu Chen; Jason D. Lee; Wotao Yin; Mingyi Hong; Zhangyang Wang; Sijia Liu; Tianlong Chen,,0,https://openreview.net/forum?id=THPjMr2r0S,
icml,2024,conf/icml/icml2024,,Language Models Represent Beliefs of Self and Others.,Wentao Zhu; Zhining Zhang; Yizhou Wang,,0,https://openreview.net/forum?id=asJTE8EBjg,
icml,2024,conf/icml/icml2024,,FedBAT: Communication-Efficient Federated Learning via Learnable Binarization.,Shiwei Li; Wenchao Xu; Haozhao Wang; Xing Tang; Yining Qi; Shijie Xu; Weihong Luo; Yuhua Li; Xiuqiang He; Ruixuan Li,,0,https://openreview.net/forum?id=x2zxPwCkAZ,
icml,2024,conf/icml/icml2024,,Differentially Private Decentralized Learning with Random Walks.,Edwige Cyffers; Aurélien Bellet; Jalaj Upadhyay,,0,https://openreview.net/forum?id=k2dVVIWWho,
icml,2024,conf/icml/icml2024,,Harmonizing Generalization and Personalization in Federated Prompt Learning.,Tianyu Cui; Hongxia Li; Jingya Wang; Ye Shi,,0,https://openreview.net/forum?id=YYwERRXsJW,
icml,2024,conf/icml/icml2024,,Surface-VQMAE: Vector-quantized Masked Auto-encoders on Molecular Surfaces.,Fang Wu; Stan Z. Li,,0,https://openreview.net/forum?id=szxtVHOh0C,
icml,2024,conf/icml/icml2024,,Expert Proximity as Surrogate Rewards for Single Demonstration Imitation Learning.,Chia-Cheng Chiang; Li-Cheng Lan; Wei-Fang Sun; Chien Feng; Cho-Jui Hsieh; Chun-Yi Lee,,0,https://openreview.net/forum?id=gzis9n5r7e,
icml,2024,conf/icml/icml2024,,Position: C∗-Algebraic Machine Learning - Moving in a New Direction.,Yuka Hashimoto; Masahiro Ikeda; Hachem Kadri,,0,https://openreview.net/forum?id=w9nxTXuaCc,
icml,2024,conf/icml/icml2024,,Enhancing Vision Transformer: Amplifying Non-Linearity in Feedforward Network Module.,Yixing Xu; Chao Li; Dong Li; Xiao Sheng; Fan Jiang; Lu Tian; Ashish Sirasao; Emad Barsoum,,0,https://openreview.net/forum?id=NV0q2jdwo0,
icml,2024,conf/icml/icml2024,,Generative Active Learning for Long-tailed Instance Segmentation.,Muzhi Zhu; Chengxiang Fan; Hao Chen; Yang Liu; Weian Mao; Xiaogang Xu; Chunhua Shen,,0,https://openreview.net/forum?id=ofXRBPtol3,
icml,2024,conf/icml/icml2024,,Disentangled Continual Graph Neural Architecture Search with Invariant Modular Supernet.,Zeyang Zhang; Xin Wang; Yijian Qin; Hong Chen; Ziwei Zhang; Xu Chu; Wenwu Zhu,,0,https://openreview.net/forum?id=Hg7C5YYifi,
icml,2024,conf/icml/icml2024,,CaRiNG: Learning Temporal Causal Representation under Non-Invertible Generation Process.,Guangyi Chen; Yifan Shen; Zhenhao Chen; Xiangchen Song; Yuewen Sun; Weiran Yao; Xiao Liu; Kun Zhang,,0,https://openreview.net/forum?id=sLZzFTMWSt,
icml,2024,conf/icml/icml2024,,Bootstrap AutoEncoders With Contrastive Paradigm for Self-supervised Gaze Estimation.,Yaoming Wang; Jin Li; Wenrui Dai; Bowen Shi; Xiaopeng Zhang; Chenglin Li; Hongkai Xiong,,0,https://openreview.net/forum?id=ykRY34kL3j,
icml,2024,conf/icml/icml2024,,UPAM: Unified Prompt Attack in Text-to-Image Generation Models Against Both Textual Filters and Visual Checkers.,Duo Peng; Qiuhong Ke; Jun Liu,,0,https://openreview.net/forum?id=KU9mn6deDR,
icml,2024,conf/icml/icml2024,,Can AI Assistants Know What They Don't Know?,Qinyuan Cheng; Tianxiang Sun; Xiangyang Liu; Wenwei Zhang; Zhangyue Yin; Shimin Li; Linyang Li; Zhengfu He; Kai Chen; Xipeng Qiu,,0,https://openreview.net/forum?id=girxGkdECL,
icml,2024,conf/icml/icml2024,,Covert Malicious Finetuning: Challenges in Safeguarding LLM Adaptation.,Danny Halawi; Alexander Wei; Eric Wallace; Tony Tong Wang; Nika Haghtalab; Jacob Steinhardt,,0,https://openreview.net/forum?id=6PqWuSuWvX,
icml,2024,conf/icml/icml2024,,Generative Modeling on Manifolds Through Mixture of Riemannian Diffusion Processes.,Jaehyeong Jo; Sung Ju Hwang,,0,https://openreview.net/forum?id=60HydCpCMZ,
icml,2024,conf/icml/icml2024,,Graph Generation with Diffusion Mixture.,Jaehyeong Jo; Dongki Kim; Sung Ju Hwang,,0,https://openreview.net/forum?id=cZTFxktg23,
icml,2024,conf/icml/icml2024,,Prompt-guided Precise Audio Editing with Diffusion Models.,Manjie Xu; Chenxing Li; Duzhen Zhang; Dan Su; Wei Liang; Dong Yu,,0,https://openreview.net/forum?id=kQ1dwuheR0,
icml,2024,conf/icml/icml2024,,Drug Discovery with Dynamic Goal-aware Fragments.,Seul Lee; Seanie Lee; Kenji Kawaguchi; Sung Ju Hwang,,0,https://openreview.net/forum?id=xuX2rDSSco,
icml,2024,conf/icml/icml2024,,Federated Full-Parameter Tuning of Billion-Sized Language Models with Communication Cost under 18 Kilobytes.,Zhen Qin; Daoyuan Chen; Bingchen Qian; Bolin Ding; Yaliang Li; Shuiguang Deng,,0,https://openreview.net/forum?id=cit0hg4sEz,
icml,2024,conf/icml/icml2024,,Causal Customer Churn Analysis with Low-rank Tensor Block Hazard Model.,Chenyin Gao; Zhiming Zhang; Shu Yang,,0,https://openreview.net/forum?id=ihv6pWuILN,
icml,2024,conf/icml/icml2024,,Graph Neural Networks Use Graphs When They Shouldn't.,Maya Bechler-Speicher; Ido Amos; Ran Gilad-Bachrach; Amir Globerson,,0,https://openreview.net/forum?id=fSNHK7mu3j,
icml,2024,conf/icml/icml2024,,Self-Correcting Self-Consuming Loops for Generative Model Training.,Nate Gillman; Michael Freeman; Daksh Aggarwal; Chia-Hong Hsu; Calvin Luo; Yonglong Tian; Chen Sun,,0,https://openreview.net/forum?id=i0nVanexij,
icml,2024,conf/icml/icml2024,,What's the score? Automated Denoising Score Matching for Nonlinear Diffusions.,Raghav Singhal; Mark Goldstein; Rajesh Ranganath,,0,https://openreview.net/forum?id=wLoESsgZIq,
icml,2024,conf/icml/icml2024,,Learning to Infer Generative Template Programs for Visual Concepts.,R. Kenny Jones; Siddhartha Chaudhuri; Daniel Ritchie,,0,https://openreview.net/forum?id=ttaTyweIr1,
icml,2024,conf/icml/icml2024,,STELLA: Continual Audio-Video Pre-training with SpatioTemporal Localized Alignment.,Jaewoo Lee; Jaehong Yoon; Wonjae Kim; Yunji Kim; Sung Ju Hwang,,0,https://openreview.net/forum?id=u4VR3WBH7a,
icml,2024,conf/icml/icml2024,,Efficient PAC Learnability of Dynamical Systems Over Multilayer Networks.,Zirou Qiu; Abhijin Adiga; Madhav V. Marathe; S. S. Ravi; Daniel J. Rosenkrantz; Richard Edwin Stearns; Anil Kumar S. Vullikanti,,0,https://openreview.net/forum?id=2PVjIQdq7N,
icml,2024,conf/icml/icml2024,,Evaluating and Analyzing Relationship Hallucinations in Large Vision-Language Models.,Mingrui Wu; Jiayi Ji; Oucheng Huang; Jiale Li; Yuhang Wu; Xiaoshuai Sun; Rongrong Ji,,0,https://openreview.net/forum?id=xpSlt67vxQ,
icml,2024,conf/icml/icml2024,,Robust Inverse Constrained Reinforcement Learning under Model Misspecification.,Sheng Xu; Guiliang Liu,,0,https://openreview.net/forum?id=pkUl39b0in,
icml,2024,conf/icml/icml2024,,GeminiFusion: Efficient Pixel-wise Multimodal Fusion for Vision Transformer.,Ding Jia; Jianyuan Guo; Kai Han; Han Wu; Chao Zhang; Chang Xu; Xinghao Chen,,0,https://openreview.net/forum?id=Zsz9Pdfvtg,
icml,2024,conf/icml/icml2024,,Smoothing Proximal Gradient Methods for Nonsmooth Sparsity Constrained Optimization: Optimality Conditions and Global Convergence.,Ganzhao Yuan,,0,https://openreview.net/forum?id=Zs3qW8Njov,
icml,2024,conf/icml/icml2024,,LoCoCo: Dropping In Convolutions for Long Context Compression.,Ruisi Cai; Yuandong Tian; Zhangyang Wang; Beidi Chen,,0,https://openreview.net/forum?id=NUlyqMyhO9,
icml,2024,conf/icml/icml2024,,BiSHop: Bi-Directional Cellular Learning for Tabular Data with Generalized Sparse Modern Hopfield Model.,Chenwei Xu; Yu-Chao Huang; Jerry Yao-Chieh Hu; Weijian Li; Ammar Gilani; Hsi-Sheng Goan; Han Liu,,0,https://openreview.net/forum?id=r9rzU9QzPe,
icml,2024,conf/icml/icml2024,,Scribble-Supervised Semantic Segmentation with Prototype-based Feature Augmentation.,Guiyang Chan; Pengcheng Zhang; Hai Dong; Shunhui Ji; Bainian Chen,,0,https://openreview.net/forum?id=Q8uJyOwOsd,
icml,2024,conf/icml/icml2024,,Towards Certified Unlearning for Deep Neural Networks.,Binchi Zhang; Yushun Dong; Tianhao Wang; Jundong Li,,0,https://openreview.net/forum?id=1mf1ISuyS3,
icml,2024,conf/icml/icml2024,,A Unified Adaptive Testing System Enabled by Hierarchical Structure Search.,Junhao Yu; Yan Zhuang; Zhenya Huang; Qi Liu; Xin Li; Rui Li; Enhong Chen,,0,https://openreview.net/forum?id=ZFRrOiZruJ,
icml,2024,conf/icml/icml2024,,Layer-Aware Analysis of Catastrophic Overfitting: Revealing the Pseudo-Robust Shortcut Dependency.,Runqi Lin; Chaojian Yu; Bo Han; Hang Su; Tongliang Liu,,0,https://openreview.net/forum?id=m8lCi7rG4u,
icml,2024,conf/icml/icml2024,,Defense against Model Extraction Attack by Bayesian Active Watermarking.,Zhenyi Wang; Yihan Wu; Heng Huang,,0,https://openreview.net/forum?id=EFtNP211X3,
icml,2024,conf/icml/icml2024,,Adaptive Sampling of k-Space in Magnetic Resonance for Rapid Pathology Prediction.,Chen-Yu Yen; Raghav Singhal; Umang Sharma; Rajesh Ranganath; Sumit Chopra; Lerrel Pinto,,0,https://openreview.net/forum?id=h2uBuQvpp8,
icml,2024,conf/icml/icml2024,,Provably Efficient Reinforcement Learning for Adversarial Restless Multi-Armed Bandits with Unknown Transitions and Bandit Feedback.,Guojun Xiong; Jian Li,,0,https://openreview.net/forum?id=qbIKUfastZ,
icml,2024,conf/icml/icml2024,,Multi-Agent Reinforcement Learning Meets Leaf Sequencing in Radiotherapy.,Riqiang Gao; Florin-Cristian Ghesu; Simon Arberet; Shahab Basiri; Esa Kuusela; Martin Kraus; Dorin Comaniciu; Ali Kamen,,0,https://openreview.net/forum?id=qwKSTLbati,
icml,2024,conf/icml/icml2024,,MobileLLM: Optimizing Sub-billion Parameter Language Models for On-Device Use Cases.,Zechun Liu; Changsheng Zhao; Forrest N. Iandola; Chen Lai; Yuandong Tian; Igor Fedorov; Yunyang Xiong; Ernie Chang; Yangyang Shi; Raghuraman Krishnamoorthi; Liangzhen Lai; Vikas Chandra,,0,https://openreview.net/forum?id=EIGbXbxcUQ,
icml,2024,conf/icml/icml2024,,Encodings for Prediction-based Neural Architecture Search.,Yash Akhauri; Mohamed S. Abdelfattah,,0,https://openreview.net/forum?id=fqPH6ejwGi,
icml,2024,conf/icml/icml2024,,Scalable Online Exploration via Coverability.,Philip Amortila; Dylan J. Foster; Akshay Krishnamurthy,,0,https://openreview.net/forum?id=C64clssMVU,
icml,2024,conf/icml/icml2024,,When and How Does In-Distribution Label Help Out-of-Distribution Detection?,Xuefeng Du; Yiyou Sun; Yixuan Li,,0,https://openreview.net/forum?id=knhbhDLdry,
icml,2024,conf/icml/icml2024,,In-context Convergence of Transformers.,Yu Huang; Yuan Cheng; Yingbin Liang,,0,https://openreview.net/forum?id=9GLvXGkUE2,
icml,2024,conf/icml/icml2024,,Orthogonal Bootstrap: Efficient Simulation of Input Uncertainty.,Kaizhao Liu; José H. Blanchet; Lexing Ying; Yiping Lu,,0,https://openreview.net/forum?id=HOoVTsPPn7,
icml,2024,conf/icml/icml2024,,ReLU Network with Width d+O(1) Can Achieve Optimal Approximation Rate.,Chenghao Liu; Minghua Chen,,0,https://openreview.net/forum?id=o4HF3N6CZR,
icml,2024,conf/icml/icml2024,,Characterizing ResNet's Universal Approximation Capability.,Chenghao Liu; Enming Liang; Minghua Chen,,0,https://openreview.net/forum?id=z7zHsNFXHc,
icml,2024,conf/icml/icml2024,,Exploring Correlations of Self-Supervised Tasks for Graphs.,Taoran Fang; Wei Chow; Yifei Sun; Kaiqiao Han; Lvbin Ma; Yang Yang,,0,https://openreview.net/forum?id=O3CFN1VIwt,
